Date,City,District,Amount,Currency,Property,Seller,Area,Rooms,Bathrooms,Parking,Garden,Balcony,Terrace,Floor,New,Estate,Townhouse,Apartment,Land,Studio,Title,Description
2023-12-16,kraków,mistrzejowice,673130.85,pln,house,realtor,40.0,1,1.0,garage,False,False,True,False,False,False,False,False,False,False,House | 1 rooms | 40m² | Mistrzejowice,
2024-06-05,kraków,pradnik czerwony,727994.82,pln,house,owner,155.84,5,4.0,street,False,True,False,True,True,False,False,False,False,False,House | 5 rooms | 155m² | Pradnik Czerwony,"Beautiful property with balcony, new construction"
2022-08-03,kraków,grzegorzki,601600.71,pln,flat,realtor,57.5,2,1.0,,False,False,False,False,True,False,False,False,False,False,Flat | 2 rooms | 57m² | Grzegorzki,Beautiful property with new construction
2022-09-09,kraków,,986537.87,pln,flat,realtor,103.11,6,2.0,,False,False,False,False,False,False,False,False,False,False,Flat | 6 rooms | 103m²,Well-maintained property in great location
2023-09-20,kraków,czyzyny,913169.64,pln,flat,realtor,82.72,4,,covered,False,True,False,True,False,False,False,True,False,False,Flat | 4 rooms | 82m² | Czyzyny,Beautiful property with balcony
2024-07-20,kraków,debniki,641531.05,pln,flat,realtor,21.07,1,1.0,,True,True,False,False,True,False,False,False,False,False,Flat | 1 rooms | 21m² | Debniki,"Beautiful property with garden, balcony, new construction"
2024-02-03,kraków,czyzyny,473033.25,pln,flat,realtor,25.96,1,,,False,True,False,False,False,False,False,False,False,False,Flat | 1 rooms | 25m² | Czyzyny,Beautiful property with balcony
2022-12-03,kraków,,981259.0,pln,flat,realtor,61.36,3,1.0,,False,False,False,False,True,False,False,True,True,False,Flat | 3 rooms | 61m²,Beautiful property with new construction
2022-06-11,kraków,mistrzejowice,565314.44,pln,flat,realtor,28.48,1,,,False,False,False,False,False,False,False,False,False,False,Flat | 1 rooms | 28m² | Mistrzejowice,Well-maintained property in great location
2022-05-09,kraków,,827306.65,pln,flat,realtor,66.53,3,,,False,True,False,True,False,False,False,False,False,False,Flat | 3 rooms | 66m²,Beautiful property with balcony
2024-11-04,kraków,borek falecki,571414.61,pln,flat,realtor,63.0,2,1.0,garage,False,True,False,True,False,False,False,False,False,True,Flat | 2 rooms | 62m² | Borek Falecki,Beautiful property with balcony
2022-06-27,kraków,prokocim,682691.23,pln,flat,realtor,41.07,1,,,False,False,True,False,False,False,False,False,True,False,Flat | 1 rooms | 41m² | Prokocim,Beautiful property with terrace
2023-03-17,kraków,stare miasto,1155722.46,pln,house,realtor,59.15,3,,,False,False,False,True,True,True,True,False,False,False,House | 3 rooms | 59m² | Stare Miasto,Beautiful property with new construction
2024-09-13,kraków,krowodrza,1011971.63,pln,flat,realtor,72.33,4,2.0,,False,True,False,True,False,False,False,False,False,False,Flat | 4 rooms | 72m² | Krowodrza,Beautiful property with balcony
2022-12-16,kraków,,864071.69,pln,flat,realtor,24.75,1,1.0,street,False,True,True,False,False,False,False,True,False,False,Flat | 1 rooms | 24m²,
2023-10-25,,bronowice,734959.22,pln,flat,realtor,55.34,3,2.0,garage,False,True,False,True,False,False,False,False,False,False,Flat | 3 rooms | 55m² | Bronowice,
2024-03-22,kraków,,589800.15,pln,flat,realtor,40.13,2,,,False,False,False,False,False,False,False,False,False,False,Flat | 2 rooms | 40m²,Well-maintained property in great location
2024-12-06,,,493894.63,pln,house,,65.57,3,2.0,,True,True,False,False,False,False,False,False,False,False,House | 3 rooms | 65m²,"Beautiful property with garden, balcony"
2022-08-02,kraków,lagiewniki,678417.99,pln,flat,realtor,32.2,2,,,False,True,False,False,False,False,False,False,False,True,Flat | 2 rooms | 32m² | Lagiewniki,Beautiful property with balcony
2024-11-06,kraków,,979595.29,pln,flat,realtor,42.74,2,2.0,,False,True,True,False,False,True,True,False,False,False,Flat | 2 rooms | 42m²,"Beautiful property with balcony, terrace"
2022-12-16,kraków,krowodrza,507326.89,pln,flat,owner,23.03,1,,street,False,False,False,False,False,False,False,False,False,False,Flat | 1 rooms | 23m² | Krowodrza,Well-maintained property in great location
2024-06-07,kraków,,627320.29,pln,flat,realtor,20.0,1,1.0,,False,False,False,True,False,True,False,True,False,False,Flat | 1 rooms | 20m²,Well-maintained property in great location
2023-02-17,kraków,grzegorzki,609427.16,pln,house,,40.0,2,,,True,False,False,True,True,False,False,False,False,False,House | 2 rooms | 40m² | Grzegorzki,"Beautiful property with garden, new construction"
2023-04-16,kraków,,730380.36,pln,house,realtor,89.1,3,,,False,False,False,True,False,False,False,False,True,False,House | 3 rooms | 89m²,Well-maintained property in great location
2024-04-13,kraków,,564145.05,pln,flat,realtor,33.41,1,1.0,,False,False,False,False,False,False,False,False,False,False,Flat | 1 rooms | 33m²,Well-maintained property in great location
2022-07-31,kraków,,627572.62,pln,flat,realtor,34.91,2,1.0,,False,False,False,False,True,False,False,True,False,False,Flat | 2 rooms | 34m²,
2022-12-25,kraków,,802845.02,pln,flat,,52.68,2,,,True,False,False,False,False,False,False,False,False,False,Flat | 2 rooms | 52m²,Beautiful property with garden
2024-12-03,kraków,,799226.77,pln,house,realtor,74.81,3,2.0,street,False,False,True,False,False,False,False,False,False,False,House | 3 rooms | 74m²,Beautiful property with terrace
2023-05-29,kraków,,786036.58,pln,flat,,43.24,2,,,True,True,False,False,True,False,False,False,True,False,Flat | 2 rooms | 43m²,
2024-11-11,kraków,debniki,536873.6,pln,flat,realtor,40.01,1,1.0,,False,False,False,False,True,False,False,False,False,False,Flat | 1 rooms | 40m² | Debniki,Beautiful property with new construction
2022-04-29,kraków,biezanow,591360.61,pln,flat,realtor,45.61,2,1.0,street,False,False,False,False,False,False,False,False,True,False,Flat | 2 rooms | 45m² | Biezanow,Well-maintained property in great location
2023-12-15,kraków,,275973.49,pln,flat,owner,33.93,2,1.0,,False,False,False,False,False,False,False,False,False,False,Flat | 2 rooms | 33m²,Well-maintained property in great location
2022-03-29,kraków,prokocim,564008.47,pln,house,realtor,61.79,2,1.0,garage,False,False,False,True,True,False,False,False,False,False,House | 2 rooms | 61m² | Prokocim,Beautiful property with new construction
2022-11-23,kraków,,436341.48,pln,flat,owner,25.23,1,1.0,,False,True,False,False,False,False,False,False,False,True,Flat | 1 rooms | 25m²,Beautiful property with balcony
2022-06-23,kraków,pradnik bialy,579649.86,pln,house,realtor,40.0,2,1.0,street,True,False,False,False,True,False,False,False,False,False,House | 2 rooms | 40m² | Pradnik Bialy,"Beautiful property with garden, new construction"
2022-11-21,kraków,swoszowice,584027.98,pln,flat,realtor,57.34,2,1.0,,False,False,False,False,False,False,False,False,False,False,Flat | 2 rooms | 57m² | Swoszowice,Well-maintained property in great location
2024-07-07,kraków,pradnik bialy,687474.55,pln,house,,40.0,1,1.0,garage,False,True,False,True,False,False,False,False,False,False,House | 1 rooms | 40m² | Pradnik Bialy,Beautiful property with balcony
2024-04-14,kraków,,517236.98,pln,flat,owner,36.75,2,2.0,garage,False,False,False,False,False,True,False,False,False,False,Flat | 2 rooms | 36m²,Well-maintained property in great location
2022-04-11,kraków,prokocim,633739.65,pln,flat,realtor,43.78,2,,,False,False,False,False,False,False,False,False,False,False,Flat | 2 rooms | 43m² | Prokocim,Well-maintained property in great location
2024-04-08,,,1021029.56,pln,house,realtor,149.52,4,,garage,False,False,False,True,False,False,False,False,False,False,House | 4 rooms | 149m²,Well-maintained property in great location
2023-07-12,kraków,,717191.7,pln,house,realtor,40.0,1,1.0,street,True,False,False,False,False,False,True,False,True,False,House | 1 rooms | 40m²,Beautiful property with garden
2023-11-26,kraków,,712429.87,pln,flat,realtor,47.4,2,1.0,garage,False,False,False,False,False,False,False,True,False,True,Flat | 2 rooms | 47m²,Well-maintained property in great location
2022-12-07,kraków,podgorze,986032.8,pln,,,77.93,4,2.0,,False,True,False,False,False,False,False,False,False,False,4 rooms | 77m² | Podgorze,Beautiful property with balcony
2024-03-09,kraków,,690559.06,pln,flat,realtor,55.27,3,,,False,False,False,True,False,False,False,False,False,True,Flat | 3 rooms | 55m²,Well-maintained property in great location
2022-05-27,,pradnik czerwony,826995.49,pln,flat,realtor,26.75,1,1.0,,False,True,False,False,True,False,False,True,True,False,Flat | 1 rooms | 26m² | Pradnik Czerwony,"Beautiful property with balcony, new construction"
2022-01-06,kraków,mistrzejowice,724557.84,pln,flat,realtor,59.96,3,1.0,,True,False,False,True,False,False,False,False,False,False,Flat | 3 rooms | 59m² | Mistrzejowice,Beautiful property with garden
2024-06-14,kraków,pradnik bialy,704238.76,pln,flat,realtor,36.92,2,1.0,,True,False,False,False,False,False,False,False,False,False,Flat | 2 rooms | 36m² | Pradnik Bialy,Beautiful property with garden
2022-07-28,kraków,podgorze duchackie,659102.62,pln,flat,,68.47,2,1.0,,False,True,False,False,True,True,False,False,True,False,Flat | 2 rooms | 68m² | Podgorze Duchackie,"Beautiful property with balcony, new construction"
2023-02-28,kraków,,647680.34,pln,flat,,55.25,3,1.0,street,False,False,False,False,True,False,False,False,False,False,Flat | 3 rooms | 55m²,Beautiful property with new construction
2022-03-29,kraków,pradnik czerwony,868409.72,pln,flat,realtor,57.89,3,,,True,False,True,False,False,False,False,False,False,False,Flat | 3 rooms | 57m² | Pradnik Czerwony,"Beautiful property with garden, terrace"
2022-05-26,,pradnik czerwony,880983.35,pln,flat,realtor,102.16,6,3.0,garage,False,False,False,False,True,True,False,True,True,False,Flat | 6 rooms | 102m² | Pradnik Czerwony,Beautiful property with new construction
2023-11-22,,stare miasto,765619.46,pln,flat,realtor,31.91,2,1.0,garage,False,False,False,False,False,False,False,False,False,True,Flat | 2 rooms | 31m² | Stare Miasto,Well-maintained property in great location
2022-02-28,kraków,czyzyny,649475.64,pln,house,realtor,40.0,2,1.0,garage,False,False,False,False,True,False,False,False,False,False,House | 2 rooms | 40m² | Czyzyny,Beautiful property with new construction
2022-06-12,kraków,,479585.1,pln,flat,owner,20.0,1,1.0,,False,True,False,False,False,False,False,False,False,False,Flat | 1 rooms | 20m²,Beautiful property with balcony
2022-07-07,kraków,,732122.36,pln,flat,realtor,35.01,2,,garage,True,True,False,True,False,False,False,False,False,False,Flat | 2 rooms | 35m²,"Beautiful property with garden, balcony"
2024-07-27,kraków,lagiewniki,668462.91,pln,flat,realtor,38.45,1,,,True,False,False,False,True,True,False,False,False,False,Flat | 1 rooms | 38m² | Lagiewniki,"Beautiful property with garden, new construction"
2022-02-13,kraków,,636472.86,pln,flat,realtor,34.32,2,1.0,,False,False,False,False,True,False,False,False,False,False,Flat | 2 rooms | 34m²,Beautiful property with new construction
2024-03-30,kraków,,842780.73,pln,flat,realtor,106.76,4,1.0,garage,False,True,False,True,False,True,False,False,False,True,Flat | 4 rooms | 106m²,Beautiful property with balcony
2024-11-25,kraków,,826073.37,pln,flat,,28.57,1,,,False,True,False,False,True,False,False,False,True,False,Flat | 1 rooms | 28m²,"Beautiful property with balcony, new construction"
2023-11-15,kraków,krowodrza,779900.83,pln,flat,realtor,77.29,4,,garage,False,True,False,False,True,False,False,False,False,False,Flat | 4 rooms | 77m² | Krowodrza,"Beautiful property with balcony, new construction"
2022-11-20,kraków,lagiewniki,707687.58,pln,flat,,25.81,1,,no parking,False,False,True,True,True,True,False,False,True,False,Flat | 1 rooms | 25m² | Lagiewniki,"Beautiful property with terrace, new construction"
2022-12-01,kraków,,761165.3,pln,house,realtor,47.88,2,1.0,,False,True,False,False,True,False,True,False,False,False,House | 2 rooms | 47m²,
2022-03-25,kraków,,719111.28,pln,flat,realtor,42.77,2,,garage,False,True,False,True,True,False,False,False,False,False,Flat | 2 rooms | 42m²,
2023-03-06,,,866777.39,pln,flat,realtor,42.74,2,1.0,,False,True,False,True,False,False,False,True,False,False,Flat | 2 rooms | 42m²,
2022-04-18,kraków,,1033084.07,pln,flat,realtor,84.22,4,1.0,,True,False,False,False,True,False,True,False,False,False,Flat | 4 rooms | 84m²,"Beautiful property with garden, new construction"
2023-02-18,kraków,grzegorzki,560472.11,pln,flat,realtor,31.83,2,,,False,False,False,True,False,True,False,False,False,False,Flat | 2 rooms | 31m² | Grzegorzki,Well-maintained property in great location
2023-10-05,kraków,stare miasto,1236851.1,pln,flat,realtor,76.29,3,1.0,,False,True,True,True,False,False,False,False,False,False,Flat | 3 rooms | 76m² | Stare Miasto,"Beautiful property with balcony, terrace"
2022-12-01,kraków,wzgorza krzeslawickie,662744.76,pln,flat,realtor,58.19,2,1.0,,False,True,False,True,True,False,True,False,False,False,Flat | 2 rooms | 58m² | Wzgorza Krzeslawickie,"Beautiful property with balcony, new construction"
2024-07-04,kraków,,459340.18,pln,flat,realtor,21.19,1,,,False,False,False,False,True,False,False,False,False,True,Flat | 1 rooms | 21m²,Beautiful property with new construction
2024-11-02,kraków,biezanow,477343.66,pln,flat,,20.71,1,1.0,garage,False,False,False,True,False,True,False,False,False,True,Flat | 1 rooms | 20m² | Biezanow,Well-maintained property in great location
2023-09-01,kraków,pradnik czerwony,679654.3,pln,flat,,68.23,3,,garage,False,False,False,False,True,False,False,False,False,False,Flat | 3 rooms | 68m² | Pradnik Czerwony,Beautiful property with new construction
2023-08-20,kraków,,882761.45,pln,house,realtor,48.52,2,1.0,,False,True,False,False,True,False,False,True,False,False,House | 2 rooms | 48m²,"Beautiful property with balcony, new construction"
2024-04-23,kraków,bronowice,643134.61,pln,flat,realtor,34.04,2,,,False,False,False,True,True,False,False,False,False,False,Flat | 2 rooms | 34m² | Bronowice,Beautiful property with new construction
2022-07-05,,,869128.35,pln,flat,realtor,43.86,1,,street,True,True,False,False,False,False,False,True,False,False,Flat | 1 rooms | 43m²,"Beautiful property with garden, balcony"
2022-03-05,kraków,,897191.82,pln,flat,realtor,47.66,2,2.0,,False,True,False,True,False,False,False,False,False,False,Flat | 2 rooms | 47m²,Beautiful property with balcony
2024-12-31,kraków,biezanow,536504.82,pln,flat,realtor,22.48,1,1.0,,False,False,False,False,False,False,False,False,False,False,Flat | 1 rooms | 22m² | Biezanow,Well-maintained property in great location
2022-12-22,,,702768.51,,flat,realtor,41.47,2,2.0,street,False,True,True,True,False,False,False,False,False,False,Flat | 2 rooms | 41m²,"Beautiful property with balcony, terrace"
2024-03-18,kraków,,888117.9,pln,flat,realtor,85.67,3,1.0,,True,False,False,False,False,False,False,False,False,False,Flat | 3 rooms | 85m²,Beautiful property with garden
2024-12-16,kraków,,839865.89,pln,flat,realtor,74.73,4,,,True,False,False,False,False,True,False,False,False,False,Flat | 4 rooms | 74m²,Beautiful property with garden
2023-02-10,kraków,podgorze duchackie,587811.0,pln,flat,realtor,80.43,3,,,False,False,False,False,False,False,False,False,False,False,Flat | 3 rooms | 80m² | Podgorze Duchackie,Well-maintained property in great location
2024-03-23,kraków,biezanow,887506.25,pln,flat,realtor,131.52,5,2.0,garage,True,True,False,False,False,True,False,False,False,False,Flat | 5 rooms | 131m² | Biezanow,"Beautiful property with garden, balcony"
2023-05-24,kraków,biezanow,583365.5,pln,flat,realtor,31.16,2,1.0,,False,True,False,True,True,False,False,False,False,False,Flat | 2 rooms | 31m² | Biezanow,
2022-03-06,,stare miasto,1199453.64,pln,flat,realtor,145.99,6,2.0,street,True,False,False,False,True,False,False,True,False,False,Flat | 6 rooms | 145m² | Stare Miasto,
2022-02-18,kraków,prokocim,481284.47,pln,flat,realtor,46.13,1,1.0,street,False,False,False,True,False,False,False,False,False,False,Flat | 1 rooms | 46m² | Prokocim,Well-maintained property in great location
2024-12-10,kraków,,808154.72,pln,house,realtor,40.0,2,,,False,True,False,False,False,True,False,False,False,False,House | 2 rooms | 40m²,Beautiful property with balcony
2023-10-10,kraków,,769582.97,pln,flat,realtor,34.85,2,2.0,,False,False,False,False,False,False,False,False,False,False,Flat | 2 rooms | 34m²,Well-maintained property in great location
2023-07-01,kraków,,632950.44,pln,flat,realtor,29.71,1,1.0,garage,False,False,False,False,False,False,False,False,False,False,Flat | 1 rooms | 29m²,Well-maintained property in great location
2023-02-09,kraków,,616118.21,pln,flat,realtor,47.69,2,2.0,no parking,False,True,False,True,False,True,False,False,True,False,Flat | 2 rooms | 47m²,
2023-07-03,kraków,,670626.79,pln,flat,realtor,,2,,,False,False,False,True,False,True,False,False,False,False,Flat | 2 rooms | 32m²,
2024-01-16,kraków,,940813.25,pln,flat,realtor,91.39,3,,,False,False,False,False,True,False,False,True,True,False,Flat | 3 rooms | 91m²,Beautiful property with new construction
2024-09-24,,grzegorzki,842536.37,pln,house,realtor,49.77,1,1.0,,False,True,True,False,False,False,False,False,False,False,House | 1 rooms | 49m² | Grzegorzki,"Beautiful property with balcony, terrace"
2024-01-12,kraków,pradnik bialy,846314.49,pln,flat,owner,131.75,4,,,True,False,False,True,True,False,False,True,True,True,Flat | 4 rooms | 131m² | Pradnik Bialy,"Beautiful property with garden, new construction"
2024-04-22,kraków,,747288.63,pln,flat,realtor,48.47,2,,,False,True,False,False,False,False,False,False,False,False,Flat | 2 rooms | 48m²,Beautiful property with balcony
2022-12-21,kraków,biezanow,774854.0,pln,flat,realtor,98.4,3,2.0,garage,False,False,False,True,False,False,False,False,True,False,Flat | 3 rooms | 98m² | Biezanow,Well-maintained property in great location
2023-06-21,kraków,,775570.25,pln,flat,realtor,40.13,2,1.0,,False,False,True,False,False,False,False,False,False,False,Flat | 2 rooms | 40m²,Beautiful property with terrace
2022-01-05,kraków,podgorze duchackie,522251.74,,flat,realtor,36.49,1,,street,False,True,True,True,False,True,False,False,False,False,Flat | 1 rooms | 36m² | Podgorze Duchackie,"Beautiful property with balcony, terrace"
2023-11-14,,,840829.83,pln,house,realtor,79.21,4,2.0,,True,False,True,False,True,False,False,False,False,True,House | 4 rooms | 79m²,"Beautiful property with garden, terrace, new construction"
2023-10-12,kraków,lagiewniki,827528.06,pln,flat,realtor,49.48,2,1.0,garage,False,True,False,False,False,False,False,False,False,False,Flat | 2 rooms | 49m² | Lagiewniki,Beautiful property with balcony
2023-07-06,kraków,,863986.06,pln,flat,realtor,33.54,1,,,False,True,True,False,False,False,False,False,False,False,Flat | 1 rooms | 33m²,
2023-12-16,kraków,borek falecki,661900.35,pln,flat,realtor,88.05,3,2.0,,True,False,False,True,True,False,False,False,False,True,Flat | 3 rooms | 88m² | Borek Falecki,"Beautiful property with garden, new construction"
2024-02-15,kraków,borek falecki,537871.57,pln,house,realtor,40.22,2,1.0,no parking,False,False,False,False,False,False,False,False,True,False,House | 2 rooms | 40m² | Borek Falecki,Well-maintained property in great location
2023-06-05,kraków,,748884.97,pln,flat,realtor,35.97,1,1.0,garage,False,True,True,True,True,False,True,False,False,False,Flat | 1 rooms | 35m²,"Beautiful property with balcony, terrace, new construction"
2022-04-08,,zwierzyniec,1166985.63,pln,flat,realtor,43.61,2,,,False,True,False,False,True,False,False,True,False,False,Flat | 2 rooms | 43m² | Zwierzyniec,
2023-07-11,kraków,bienczyce,767711.22,pln,flat,realtor,53.34,2,,,True,False,False,True,True,False,True,False,False,False,Flat | 2 rooms | 53m² | Bienczyce,"Beautiful property with garden, new construction"
2024-01-17,kraków,,870639.03,pln,flat,realtor,92.69,3,,garage,False,False,False,False,False,True,False,True,False,False,Flat | 3 rooms | 92m²,Well-maintained property in great location
2024-10-16,kraków,bienczyce,579894.07,pln,flat,realtor,66.88,3,1.0,garage,False,False,False,True,False,False,False,False,True,False,Flat | 3 rooms | 66m² | Bienczyce,Well-maintained property in great location
2023-08-16,kraków,,778967.69,pln,flat,,42.01,2,1.0,,False,False,False,False,False,False,True,False,False,False,Flat | 2 rooms | 42m²,Well-maintained property in great location
2024-12-22,,zwierzyniec,703616.23,pln,flat,realtor,49.81,1,1.0,street,False,False,False,False,True,True,False,False,False,False,Flat | 1 rooms | 49m² | Zwierzyniec,Beautiful property with new construction
2024-11-09,kraków,wzgorza krzeslawickie,831871.34,pln,house,realtor,80.98,3,,,False,True,False,True,True,False,False,True,False,False,House | 3 rooms | 80m² | Wzgorza Krzeslawickie,"Beautiful property with balcony, new construction"
2024-12-06,kraków,lagiewniki,849006.84,pln,flat,owner,160.69,5,4.0,covered,False,True,False,True,False,True,False,False,True,False,Flat | 5 rooms | 160m² | Lagiewniki,Beautiful property with balcony
2023-10-17,kraków,,767849.21,pln,house,realtor,50.89,3,2.0,no parking,True,False,False,True,False,False,True,False,False,False,House | 3 rooms | 50m²,Beautiful property with garden
2024-11-05,kraków,podgorze duchackie,615509.35,pln,flat,,64.11,3,1.0,,False,True,False,True,False,False,False,False,False,False,Flat | 3 rooms | 64m² | Podgorze Duchackie,
2023-12-01,,mistrzejowice,823876.61,pln,flat,realtor,63.36,2,,no parking,False,False,False,True,False,False,False,True,True,False,Flat | 2 rooms | 63m² | Mistrzejowice,Well-maintained property in great location
2023-08-12,kraków,,630606.75,pln,flat,realtor,35.68,2,,,False,True,False,False,False,False,False,False,False,False,Flat | 2 rooms | 35m²,Beautiful property with balcony
2022-03-26,kraków,lagiewniki,908570.39,pln,flat,realtor,54.61,2,,,False,False,False,False,True,False,True,False,False,False,Flat | 2 rooms | 54m² | Lagiewniki,
2024-09-17,kraków,zwierzyniec,815539.32,pln,flat,realtor,32.2,2,1.0,,False,False,False,True,False,False,False,False,False,False,Flat | 2 rooms | 32m² | Zwierzyniec,Well-maintained property in great location
2024-09-27,,pradnik czerwony,792637.84,pln,house,,80.45,4,1.0,,False,False,False,True,False,False,False,False,True,False,House | 4 rooms | 80m² | Pradnik Czerwony,
2024-06-06,kraków,prokocim,514776.21,pln,flat,realtor,25.13,1,1.0,,False,False,False,True,True,False,True,False,False,False,Flat | 1 rooms | 25m² | Prokocim,Beautiful property with new construction
2023-03-27,kraków,czyzyny,704742.09,pln,flat,realtor,96.84,3,1.0,garage,False,False,False,True,False,False,False,False,True,False,Flat | 3 rooms | 96m² | Czyzyny,Well-maintained property in great location
2023-01-30,kraków,,652296.91,pln,flat,realtor,45.08,2,1.0,garage,False,False,False,False,False,False,True,False,False,False,Flat | 2 rooms | 45m²,
2022-04-06,kraków,pradnik czerwony,401820.13,pln,flat,owner,25.01,1,,,False,False,False,False,False,False,False,False,False,False,Flat | 1 rooms | 25m² | Pradnik Czerwony,Well-maintained property in great location
2022-03-19,kraków,,611398.61,pln,flat,realtor,56.82,2,,street,True,False,False,False,True,False,False,False,True,False,Flat | 2 rooms | 56m²,"Beautiful property with garden, new construction"
2023-09-08,kraków,pradnik czerwony,999357.05,pln,flat,realtor,99.25,4,2.0,,False,False,True,False,False,False,False,False,False,False,Flat | 4 rooms | 99m² | Pradnik Czerwony,Beautiful property with terrace
2023-05-01,kraków,debniki,754694.48,pln,flat,realtor,34.4,2,1.0,,False,False,False,True,False,False,False,False,False,False,Flat | 2 rooms | 34m² | Debniki,
2022-11-26,kraków,,568296.19,pln,flat,realtor,43.65,2,1.0,street,True,False,False,False,True,False,False,False,True,False,Flat | 2 rooms | 43m²,"Beautiful property with garden, new construction"
2022-07-14,kraków,podgorze duchackie,448921.9,pln,flat,realtor,20.0,1,1.0,garage,False,False,False,True,False,False,False,False,False,False,Flat | 1 rooms | 20m² | Podgorze Duchackie,Well-maintained property in great location
2024-01-29,kraków,,742227.77,pln,flat,realtor,30.0,1,1.0,covered,False,False,False,False,False,False,False,False,False,False,Flat | 1 rooms | 29m²,Well-maintained property in great location
2023-10-18,kraków,krowodrza,622540.81,pln,flat,realtor,32.6,1,1.0,no parking,False,False,False,True,True,False,False,False,False,False,Flat | 1 rooms | 32m² | Krowodrza,
2023-03-22,kraków,krowodrza,883322.79,pln,flat,realtor,77.69,3,2.0,garage,False,True,False,True,False,True,False,False,False,False,Flat | 3 rooms | 77m² | Krowodrza,
2022-01-10,kraków,biezanow,822346.42,pln,flat,realtor,80.94,3,,,False,False,False,False,False,False,False,False,False,False,Flat | 3 rooms | 80m² | Biezanow,
2024-08-06,,,745065.81,pln,flat,realtor,27.65,1,,,False,False,False,True,False,False,False,True,False,False,Flat | 1 rooms | 27m²,Well-maintained property in great location
2024-06-08,kraków,podgorze,685749.1,pln,flat,owner,97.6,4,,,False,False,False,False,True,False,False,False,False,False,Flat | 4 rooms | 97m² | Podgorze,Beautiful property with new construction
2022-10-16,kraków,prokocim,413542.88,pln,flat,owner,35.28,2,,,False,False,False,False,False,False,False,False,True,False,Flat | 2 rooms | 35m² | Prokocim,Well-maintained property in great location
2024-03-06,,podgorze duchackie,619181.29,pln,flat,realtor,68.62,3,2.0,street,False,False,False,False,False,False,False,False,False,False,Flat | 3 rooms | 68m² | Podgorze Duchackie,Well-maintained property in great location
2022-01-27,kraków,stare miasto,934349.67,pln,flat,realtor,27.97,1,1.0,,False,False,False,False,False,False,False,False,False,False,Flat | 1 rooms | 27m² | Stare Miasto,
2023-09-16,kraków,,990379.56,pln,flat,realtor,116.87,6,,garage,False,False,False,False,False,False,True,False,True,False,Flat | 6 rooms | 116m²,
2022-10-01,kraków,debniki,869045.71,pln,flat,,99.68,3,2.0,,True,False,False,True,True,False,False,False,False,False,Flat | 3 rooms | 99m² | Debniki,"Beautiful property with garden, new construction"
2024-07-18,,stare miasto,1108162.52,pln,flat,realtor,70.7,3,1.0,,False,False,True,True,False,False,False,False,False,False,Flat | 3 rooms | 70m² | Stare Miasto,Beautiful property with terrace
2024-07-13,kraków,,878550.47,pln,flat,realtor,46.18,2,2.0,,True,False,False,False,False,False,False,False,True,False,Flat | 2 rooms | 46m²,Beautiful property with garden
2023-09-22,kraków,debniki,836086.49,pln,flat,realtor,43.45,2,,garage,False,False,False,True,True,False,True,True,False,False,Flat | 2 rooms | 43m² | Debniki,Beautiful property with new construction
2024-08-13,kraków,,666451.45,pln,flat,realtor,41.14,1,,street,False,False,False,False,True,False,False,True,False,False,Flat | 1 rooms | 41m²,Beautiful property with new construction
2024-10-03,kraków,prokocim,401727.13,pln,flat,realtor,29.31,1,,,False,False,False,True,False,False,False,False,False,False,Flat | 1 rooms | 29m² | Prokocim,
2022-11-26,,bronowice,568258.26,pln,flat,realtor,24.28,1,1.0,,False,False,False,False,False,False,False,False,False,False,Flat | 1 rooms | 24m² | Bronowice,Well-maintained property in great location
2023-12-24,kraków,czyzyny,561874.48,pln,flat,realtor,45.89,2,1.0,garage,False,True,False,False,False,False,False,False,False,True,Flat | 2 rooms | 45m² | Czyzyny,
2024-02-18,kraków,bronowice,717684.12,pln,flat,realtor,33.06,2,,garage,False,False,False,True,False,True,False,False,False,False,Flat | 2 rooms | 33m² | Bronowice,Well-maintained property in great location
2024-05-07,kraków,,637791.41,pln,flat,realtor,72.49,3,1.0,no parking,False,False,False,False,False,False,False,False,False,False,Flat | 3 rooms | 72m²,Well-maintained property in great location
2023-04-17,kraków,bronowice,568047.7,pln,flat,owner,89.72,4,,no parking,False,False,False,False,False,False,False,False,False,False,Flat | 4 rooms | 89m² | Bronowice,Well-maintained property in great location
2022-02-05,kraków,biezanow,596011.01,pln,flat,realtor,27.52,1,1.0,garage,True,True,False,False,True,False,False,False,False,False,Flat | 1 rooms | 27m² | Biezanow,"Beautiful property with garden, balcony, new construction"
2023-01-31,kraków,podgorze,1338194.11,pln,flat,realtor,54.33,3,1.0,,True,False,True,False,False,False,True,True,False,False,Flat | 3 rooms | 54m² | Podgorze,"Beautiful property with garden, terrace"
2023-02-24,kraków,,781054.7,pln,flat,realtor,61.04,2,1.0,garage,False,False,False,True,False,False,True,False,False,False,Flat | 2 rooms | 61m²,Well-maintained property in great location
2023-05-25,kraków,,792337.97,pln,flat,realtor,31.58,2,1.0,garage,True,False,True,False,False,False,False,True,False,False,Flat | 2 rooms | 31m²,"Beautiful property with garden, terrace"
2024-10-02,kraków,,796817.22,pln,house,realtor,101.43,4,2.0,,False,False,False,False,True,False,False,False,False,False,House | 4 rooms | 101m²,Beautiful property with new construction
2023-04-29,kraków,pradnik bialy,669150.16,pln,flat,realtor,56.7,2,,garage,False,False,False,True,False,False,False,False,False,False,Flat | 2 rooms | 56m² | Pradnik Bialy,Well-maintained property in great location
